n,p,k,temperature,humidity,ph,rainfall,crop_std,country,year,unit,yield,yield_foodgrains,yield_oilseeds,n_norm,p_norm,k_norm,temperature_norm,humidity_norm,ph_norm,rainfall_norm,year_norm
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.2307692307692307
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.3076923076923077
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.3846153846153846
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.4615384615384615
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.5384615384615384
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.6153846153846154
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.6923076923076923
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.7692307692307693
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.8461538461538461
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,0.9230769230769232
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.5428571428571428,0.3,0.185,0.3230439130692621,0.8052965239322784,0.3474813561041047,0.8745354978249916,1.0
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.0
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.0769230769230769
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.1538461538461538
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.2307692307692307
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.3076923076923077
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.3846153846153846
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.4615384615384615
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.5384615384615384
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.6153846153846154
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.6923076923076923
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.7692307692307693
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.8461538461538461
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,0.9230769230769232
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.7071428571428572,0.2571428571428571,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,1.0
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.0
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.0769230769230769
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.1538461538461538
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.2307692307692307
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.3076923076923077
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.3846153846153846
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.4615384615384615
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.5384615384615384
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.6153846153846154
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.6923076923076923
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.7692307692307693
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.8461538461538461
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,0.9230769230769232
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.7071428571428572,0.35,0.16,0.3534537858188124,0.7708123245422375,0.3250322419733749,0.6411444728827358,1.0
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.0
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.0769230769230769
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.1538461538461538
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.2307692307692307
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.3076923076923077
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.3846153846153846
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.4615384615384615
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.5384615384615384
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.6153846153846154
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.6923076923076923
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.7692307692307693
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.8461538461538461
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,0.9230769230769232
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.6142857142857143,0.3857142857142857,0.15,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,1.0
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.0
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.0769230769230769
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.1538461538461538
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.2307692307692307
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.3076923076923077
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.3846153846153846
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.4615384615384615
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.5384615384615384
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.6153846153846154
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.6923076923076923
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.7692307692307693
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.8461538461538461
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,0.9230769230769232
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.4928571428571429,0.2928571428571428,0.18,0.4251262757049832,0.7702401321139196,0.234418044196447,0.872642595447478,1.0
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.0
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.0769230769230769
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.1538461538461538
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.2307692307692307
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.3076923076923077
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.3846153846153846
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.4615384615384615
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.5384615384615384
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.6153846153846154
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.6923076923076923
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.7692307692307693
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.8461538461538461
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,0.9230769230769232
91.0,56.0,37.0,23.43191632,80.56887849,6.363472207999999,269.5039162,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.65,0.3642857142857142,0.16,0.419119590442869,0.7735402616057914,0.4445675653534685,0.8956122818654779,1.0
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.0
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.0769230769230769
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.1538461538461538
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.2307692307692307
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.3076923076923077
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.3846153846153846
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.4615384615384615
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.5384615384615384
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.6153846153846154
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.6923076923076923
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.7692307692307693
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.8461538461538461
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,0.9230769230769232
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.4357142857142857,0.3357142857142857,0.18,0.4634463311587127,0.8123034184744057,0.5249613147265498,0.6631567445315664,1.0
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.0
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.0769230769230769
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.1538461538461538
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.2307692307692307
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.3076923076923077
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.3846153846153846
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.4615384615384615
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.5384615384615384
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.6153846153846154
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.4785714285714286,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270382,0.8646568437558133,0.6923076923076923
